Local time,Open,High,Low,Close,Volume
15.01.2020 01:00:00.000 GMT+0300,1545.665,1545.665,1545.665,1545.665,0
15.01.2020 02:00:00.000 GMT+0300,1546.258,1549.965,1545.818,1549.495,836510.0026
15.01.2020 03:00:00.000 GMT+0300,1549.475,1549.995,1547.875,1549.095,820720.017
15.01.2020 04:00:00.000 GMT+0300,1549.065,1549.065,1546.288,1547.248,2203469.9917
15.01.2020 05:00:00.000 GMT+0300,1547.158,1552.825,1547.118,1552.125,2676860.0941
15.01.2020 06:00:00.000 GMT+0300,1552.165,1552.705,1551.025,1552.035,905638.9928
15.01.2020 07:00:00.000 GMT+0300,1551.898,1552.588,1551.638,1551.965,695259.9883
15.01.2020 08:00:00.000 GMT+0300,1551.945,1553.305,1551.858,1553.165,1007419.9438
15.01.2020 09:00:00.000 GMT+0300,1553.165,1553.815,1550.228,1550.728,2237770.0806
15.01.2020 10:00:00.000 GMT+0300,1550.708,1552.765,1550.575,1552.725,1755280.0179
15.01.2020 11:00:00.000 GMT+0300,1552.725,1554.205,1551.795,1553.405,2223979.95
15.01.2020 12:00:00.000 GMT+0300,1553.405,1553.628,1551.488,1553.165,1571550.0116
15.01.2020 13:00:00.000 GMT+0300,1553.185,1553.365,1551.345,1551.855,1392950.058
15.01.2020 14:00:00.000 GMT+0300,1551.855,1553.065,1551.575,1551.985,1632230.0434
15.01.2020 15:00:00.000 GMT+0300,1551.985,1552.238,1550.108,1550.705,1994210.0048
15.01.2020 16:00:00.000 GMT+0300,1550.768,1554.768,1546.888,1554.698,9532398.2239
15.01.2020 17:00:00.000 GMT+0300,1554.598,1556.958,1548.765,1549.595,6210015.7738
15.01.2020 18:00:00.000 GMT+0300,1549.595,1550.985,1548.705,1548.875,7398029.8042
15.01.2020 19:00:00.000 GMT+0300,1548.935,1552.235,1548.655,1551.768,3697550.0584
15.01.2020 20:00:00.000 GMT+0300,1551.818,1554.285,1550.805,1553.938,3373039.9609
15.01.2020 21:00:00.000 GMT+0300,1553.848,1556.428,1552.988,1555.848,4455999.8512
15.01.2020 22:00:00.000 GMT+0300,1555.948,1558.148,1554.758,1555.338,3413199.9016
15.01.2020 23:00:00.000 GMT+0300,1555.338,1556.948,1554.088,1556.105,6145549.7742
16.01.2020 00:00:00.000 GMT+0300,1556.055,1556.405,1554.998,1555.775,622280.0016
16.01.2020 01:00:00.000 GMT+0300,1555.775,1555.775,1555.775,1555.775,0
16.01.2020 02:00:00.000 GMT+0300,1556.298,1556.305,1554.838,1556.245,651040.0176
16.01.2020 03:00:00.000 GMT+0300,1556.245,1558.035,1556.245,1556.878,788779.974
16.01.2020 04:00:00.000 GMT+0300,1556.895,1557.468,1555.668,1556.358,1406810.0452
16.01.2020 05:00:00.000 GMT+0300,1556.288,1557.065,1555.328,1555.858,1339499.9504
16.01.2020 06:00:00.000 GMT+0300,1555.868,1556.698,1555.325,1556.408,1273939.9672
16.01.2020 07:00:00.000 GMT+0300,1556.418,1556.418,1555.525,1555.735,505559.9809
16.01.2020 08:00:00.000 GMT+0300,1555.715,1555.898,1551.445,1551.665,1116500.02
16.01.2020 09:00:00.000 GMT+0300,1551.645,1553.245,1551.555,1552.855,1219969.9879
16.01.2020 10:00:00.000 GMT+0300,1552.855,1553.728,1552.405,1553.445,1103080.0343
16.01.2020 11:00:00.000 GMT+0300,1553.445,1554.605,1551.755,1553.785,2422529.9358
16.01.2020 12:00:00.000 GMT+0300,1553.788,1555.608,1553.678,1554.805,2156209.9457
16.01.2020 13:00:00.000 GMT+0300,1554.805,1555.795,1554.465,1554.708,1820749.9981
16.01.2020 14:00:00.000 GMT+0300,1554.675,1556.408,1554.435,1556.155,1156909.9426
16.01.2020 15:00:00.000 GMT+0300,1556.208,1557.415,1555.235,1556.568,1674010.0384
16.01.2020 16:00:00.000 GMT+0300,1556.548,1556.608,1552.425,1554.245,3979510.0689
16.01.2020 17:00:00.000 GMT+0300,1554.235,1555.008,1550.618,1553.805,5103919.0292
16.01.2020 18:00:00.000 GMT+0300,1553.805,1555.468,1547.975,1550.755,5649985.7903
16.01.2020 19:00:00.000 GMT+0300,1550.695,1551.065,1548.948,1550.845,3646150.1122
16.01.2020 20:00:00.000 GMT+0300,1550.825,1552.205,1550.548,1551.468,1894440.0549
16.01.2020 21:00:00.000 GMT+0300,1551.468,1551.558,1549.355,1550.355,1748790.0257
16.01.2020 22:00:00.000 GMT+0300,1550.355,1552.175,1550.135,1551.658,2115430.1167
16.01.2020 23:00:00.000 GMT+0300,1551.645,1553.948,1551.148,1553.558,2647284.9846
17.01.2020 00:00:00.000 GMT+0300,1553.648,1554.115,1551.925,1551.965,579964.9954
17.01.2020 01:00:00.000 GMT+0300,1551.965,1551.965,1551.965,1551.965,0
17.01.2020 02:00:00.000 GMT+0300,1552.398,1552.498,1550.738,1552.185,660279.9892
