Local time,Open,High,Low,Close,Volume
14.07.2023 00:00:00.000 GMT+0300,1959.834,1963.585,1950.875,1954.748,20771099.030999996
17.07.2023 00:00:00.000 GMT+0300,1954.048,1959.745,1945.638,1954.898,18604589.9538
18.07.2023 00:00:00.000 GMT+0300,1953.554,1984.195,1953.554,1977.965,29682649.9702
19.07.2023 00:00:00.000 GMT+0300,1978.384,1980.775,1969.645,1976.298,19876089.8413
20.07.2023 00:00:00.000 GMT+0300,1976.545,1987.385,1965.198,1969.088,21636651.828999996
21.07.2023 00:00:00.000 GMT+0300,1969.215,1973.705,1956.678,1961.428,18312419.966000002
24.07.2023 00:00:00.000 GMT+0300,1961.498,1967.725,1953.335,1954.298,19780500.084400002
25.07.2023 00:00:00.000 GMT+0300,1954.285,1965.548,1951.898,1964.458,22212739.8849
26.07.2023 00:00:00.000 GMT+0300,1964.405,1978.118,1961.945,1971.215,22589640.3045
27.07.2023 00:00:00.000 GMT+0300,1970.998,1982.085,1942.525,1943.505,26343889.9217
28.07.2023 00:00:00.000 GMT+0300,1945.715,1963.374,1945.315,1958.465,31699530.06529999
31.07.2023 00:00:00.000 GMT+0300,1958.608,1972.295,1950.655,1964.718,18712679.9822
01.08.2023 00:00:00.000 GMT+0300,1965.195,1965.885,1941.118,1943.498,17371440.1277
02.08.2023 00:00:00.000 GMT+0300,1949.608,1954.675,1932.885,1934.288,20180200.1894
03.08.2023 00:00:00.000 GMT+0300,1933.605,1938.815,1929.425,1933.778,20230420.038099997
04.08.2023 00:00:00.000 GMT+0300,1933.644,1946.798,1924.898,1942.568,19534546.747800004
07.08.2023 00:00:00.000 GMT+0300,1942.098,1946.605,1931.365,1935.718,14150059.9235
08.08.2023 00:00:00.000 GMT+0300,1936.515,1937.945,1922.655,1925.065,17993239.998799995
09.08.2023 00:00:00.000 GMT+0300,1924.575,1932.255,1913.505,1913.515,13361960.068200001
10.08.2023 00:00:00.000 GMT+0300,1914.655,1929.995,1911.748,1911.748,18116200.1638
11.08.2023 00:00:00.000 GMT+0300,1912.105,1920.815,1910.694,1913.378,15415100.082600003
14.08.2023 00:00:00.000 GMT+0300,1912.255,1916.135,1902.595,1906.818,13737809.985899998
15.08.2023 00:00:00.000 GMT+0300,1907.094,1911.525,1896.215,1901.498,22035949.8781
16.08.2023 00:00:00.000 GMT+0300,1900.915,1907.095,1891.148,1891.148,18732270.002400003
17.08.2023 00:00:00.000 GMT+0300,1891.595,1903.375,1884.925,1888.418,19702689.945799995
18.08.2023 00:00:00.000 GMT+0300,1889.075,1896.678,1886.675,1889.258,14205540.0611
21.08.2023 00:00:00.000 GMT+0300,1889.335,1898.665,1884.755,1894.498,15946580.126699999
22.08.2023 00:00:00.000 GMT+0300,1894.548,1904.405,1889.018,1896.978,14587705.053499999
23.08.2023 00:00:00.000 GMT+0300,1897.108,1920.275,1897.108,1914.438,16759660.065200001
24.08.2023 00:00:00.000 GMT+0300,1914.498,1923.225,1911.655,1916.498,14601969.912699997
25.08.2023 00:00:00.000 GMT+0300,1916.198,1922.265,1903.705,1914.778,16563839.9721
28.08.2023 00:00:00.000 GMT+0300,1915.548,1925.955,1912.675,1918.375,15530880.108400004
29.08.2023 00:00:00.000 GMT+0300,1919.598,1938.095,1914.355,1937.238,16450880.207400002
30.08.2023 00:00:00.000 GMT+0300,1937.085,1948.965,1934.838,1941.855,21055420.2497
31.08.2023 00:00:00.000 GMT+0300,1942.868,1947.825,1938.864,1939.658,18123910.0547
01.09.2023 00:00:00.000 GMT+0300,1938.898,1952.905,1934.355,1939.238,27675989.6724
04.09.2023 00:00:00.000 GMT+0300,1939.948,1946.185,1936.675,1938.225,12362840.013499998
05.09.2023 00:00:00.000 GMT+0300,1937.798,1938.905,1925.205,1925.748,14461469.0991
06.09.2023 00:00:00.000 GMT+0300,1925.368,1929.055,1915.175,1916.418,15147739.8648
07.09.2023 00:00:00.000 GMT+0300,1916.545,1923.495,1915.945,1919.338,24075889.8407
08.09.2023 00:00:00.000 GMT+0300,1919.008,1929.595,1917.225,1918.258,13016690.120199999
11.09.2023 00:00:00.000 GMT+0300,1919.865,1930.558,1916.584,1922.048,12894409.999400003
12.09.2023 00:00:00.000 GMT+0300,1921.348,1924.395,1907.478,1913.258,14167010.2625
13.09.2023 00:00:00.000 GMT+0300,1911.695,1915.655,1905.555,1907.918,17546749.9197
14.09.2023 00:00:00.000 GMT+0300,1908.208,1912.825,1900.898,1910.448,26165475.1449
15.09.2023 00:00:00.000 GMT+0300,1910.068,1930.308,1909.725,1922.738,18676719.9189
18.09.2023 00:00:00.000 GMT+0300,1923.408,1934.128,1922.378,1933.538,14183740.0048
19.09.2023 00:00:00.000 GMT+0300,1933.048,1937.275,1929.675,1930.998,10480720.058200002
