Local time,Open,High,Low,Close,Volume
01.02.2024 01:00:00.000 GMT+0300,2041.306,2065.625,2030.245,2055.385,32427679.926300004
02.02.2024 01:00:00.000 GMT+0300,2055.602,2057.865,2027.995,2040.455,29277570.068900004
05.02.2024 01:00:00.000 GMT+0300,2040.946,2042.666,2015.095,2025.465,24473004.788299996
06.02.2024 01:00:00.000 GMT+0300,2026.232,2039.095,2023.155,2036.025,20997500.0621
07.02.2024 01:00:00.000 GMT+0300,2036.782,2044.795,2030.805,2035.956,22797811.8807
08.02.2024 01:00:00.000 GMT+0300,2036.062,2038.945,2020.385,2034.955,19094389.8559
09.02.2024 01:00:00.000 GMT+0300,2035.322,2037.426,2020.542,2025.346,24695369.646000005
12.02.2024 01:00:00.000 GMT+0300,2024.026,2027.825,2012.095,2020.355,20881660.2676
13.02.2024 01:00:00.000 GMT+0300,2020.812,2033.285,1990.332,1993.625,29386769.726700004
14.02.2024 01:00:00.000 GMT+0300,1994.012,1996.325,1984.475,1992.615,26128590.196299996
15.02.2024 01:00:00.000 GMT+0300,1993.332,2008.515,1990.482,2004.705,22121659.934400003
16.02.2024 01:00:00.000 GMT+0300,2005.202,2015.385,1995.305,2013.625,23633999.645899992
19.02.2024 01:00:00.000 GMT+0300,2016.016,2023.225,2012.705,2018.215,15806340.053599998
20.02.2024 01:00:00.000 GMT+0300,2018.702,2031.102,2015.272,2024.585,22129330.172899995
21.02.2024 01:00:00.000 GMT+0300,2025.212,2032.585,2020.245,2026.405,22128789.9613
22.02.2024 01:00:00.000 GMT+0300,2026.902,2034.995,2019.872,2025.396,24480970.0249
23.02.2024 01:00:00.000 GMT+0300,2025.212,2041.622,2016.295,2035.935,22790540.076599997
26.02.2024 01:00:00.000 GMT+0300,2034.935,2037.332,2025.285,2031.585,21873106.941799995
27.02.2024 01:00:00.000 GMT+0300,2032.002,2039.665,2029.022,2030.695,20587940.082000002
28.02.2024 01:00:00.000 GMT+0300,2031.102,2038.115,2024.725,2034.735,19779919.981700003
29.02.2024 01:00:00.000 GMT+0300,2035.172,2050.935,2028.315,2044.425,25106411.114200003
01.03.2024 01:00:00.000 GMT+0300,2044.922,2088.555,2039.265,2083.145,25379954.859599996
04.03.2024 01:00:00.000 GMT+0300,2082.585,2120.145,2079.615,2114.735,32926080.181999996
05.03.2024 01:00:00.000 GMT+0300,2115.402,2142.065,2110.695,2128.195,34025569.79659999
06.03.2024 01:00:00.000 GMT+0300,2128.612,2152.435,2123.925,2148.415,31072275.191700004
07.03.2024 01:00:00.000 GMT+0300,2148.992,2165.032,2144.415,2160.315,35227869.8683
08.03.2024 01:00:00.000 GMT+0300,2160.302,2195.435,2154.215,2179.665,38127259.9399
11.03.2024 00:00:00.000 GMT+0300,2180.955,2189.305,2175.042,2183.015,25139279.7381
12.03.2024 00:00:00.000 GMT+0300,2183.592,2184.995,2150.845,2158.945,38475349.560499996
13.03.2024 00:00:00.000 GMT+0300,2159.232,2180.075,2156.035,2174.745,34689310.46120001
14.03.2024 00:00:00.000 GMT+0300,2175.532,2177.205,2153.002,2162.245,27365070.134200007
15.03.2024 00:00:00.000 GMT+0300,2163.062,2172.955,2155.465,2156.195,27698000.013800003
18.03.2024 00:00:00.000 GMT+0300,2155.985,2163.795,2146.335,2160.715,20239620.164000005
19.03.2024 00:00:00.000 GMT+0300,2161.172,2163.065,2147.375,2158.235,21808870.286000002
20.03.2024 00:00:00.000 GMT+0300,2158.772,2189.045,2149.815,2186.595,28590590.149200004
21.03.2024 00:00:00.000 GMT+0300,2187.925,2223.305,2166.605,2181.585,41741647.333000004
22.03.2024 00:00:00.000 GMT+0300,2181.875,2186.285,2157.302,2165.665,34011149.9876
25.03.2024 00:00:00.000 GMT+0300,2166.105,2181.542,2163.772,2172.675,31175690.084599998
26.03.2024 00:00:00.000 GMT+0300,2172.512,2200.335,2167.825,2179.305,31114114.627200004
27.03.2024 00:00:00.000 GMT+0300,2179.405,2197.805,2173.765,2194.865,22876241.9077
28.03.2024 00:00:00.000 GMT+0300,2195.712,2237.540,2187.585,2233.402,36466140.03199999
29.03.2024 00:00:00.000 GMT+0300,2233.402,2233.402,2233.402,2233.402,0
01.04.2024 00:00:00.000 GMT+0300,2240.102,2265.955,2228.735,2252.185,39260649.85999999
02.04.2024 00:00:00.000 GMT+0300,2252.732,2281.365,2246.895,2280.585,41731839.1205
03.04.2024 00:00:00.000 GMT+0300,2281.182,2301.475,2265.702,2300.195,47367150.0085
04.04.2024 00:00:00.000 GMT+0300,2300.785,2305.865,2279.905,2291.845,40324270.1588
05.04.2024 00:00:00.000 GMT+0300,2291.742,2331.005,2268.032,2331.005,59895860.0459
08.04.2024 00:00:00.000 GMT+0300,2323.605,2354.445,2303.195,2339.285,79198500.1862
09.04.2024 00:00:00.000 GMT+0300,2339.925,2365.565,2337.175,2353.315,63232929.915400006
10.04.2024 00:00:00.000 GMT+0300,2353.735,2360.342,2319.612,2334.705,53326769.4713
11.04.2024 00:00:00.000 GMT+0300,2334.102,2377.915,2325.925,2373.015,42984624.147499986
12.04.2024 00:00:00.000 GMT+0300,2372.865,2431.762,2334.065,2345.145,87230210.48279999
15.04.2024 00:00:00.000 GMT+0300,2353.702,2387.815,2324.526,2383.275,71813510.537
16.04.2024 00:00:00.000 GMT+0300,2383.296,2398.565,2363.215,2383.065,77437161.5052
17.04.2024 00:00:00.000 GMT+0300,2382.545,2395.775,2355.142,2361.365,61272056.16220001
18.04.2024 00:00:00.000 GMT+0300,2362.286,2393.005,2361.825,2379.755,53257872.760299996
19.04.2024 00:00:00.000 GMT+0300,2379.302,2418.175,2373.102,2390.745,70934850.2307
22.04.2024 00:00:00.000 GMT+0300,2388.465,2389.375,2324.895,2327.635,55332080.185499996
23.04.2024 00:00:00.000 GMT+0300,2328.372,2334.705,2291.675,2322.465,75751239.1209
24.04.2024 00:00:00.000 GMT+0300,2322.992,2337.605,2311.995,2316.155,60972650.2893
25.04.2024 00:00:00.000 GMT+0300,2316.195,2345.095,2305.232,2332.425,58731809.884100005
26.04.2024 00:00:00.000 GMT+0300,2333.025,2352.805,2326.535,2338.355,52995680.1978
29.04.2024 00:00:00.000 GMT+0300,2336.965,2347.005,2320.105,2336.325,49374180.4362
30.04.2024 00:00:00.000 GMT+0300,2336.425,2336.602,2285.385,2286.195,39135159.76049999
01.05.2024 00:00:00.000 GMT+0300,2287.295,2328.665,2281.855,2320.215,55745151.5794
02.05.2024 00:00:00.000 GMT+0300,2320.562,2326.695,2285.772,2303.995,57435139.626399994
03.05.2024 00:00:00.000 GMT+0300,2304.912,2320.922,2277.552,2302.895,54169489.6818
06.05.2024 00:00:00.000 GMT+0300,2305.525,2332.345,2292.122,2324.515,54657080.02459999
07.05.2024 00:00:00.000 GMT+0300,2325.415,2330.115,2310.255,2314.405,54480950.295899995
08.05.2024 00:00:00.000 GMT+0300,2315.225,2321.715,2303.935,2308.855,31346570.0151
09.05.2024 00:00:00.000 GMT+0300,2309.442,2347.425,2306.971,2346.495,47364290.297000006
10.05.2024 00:00:00.000 GMT+0300,2347.055,2378.765,2345.515,2361.265,53089540.3623
13.05.2024 00:00:00.000 GMT+0300,2363.725,2364.755,2332.396,2336.985,36830489.933400005
14.05.2024 00:00:00.000 GMT+0300,2336.526,2359.895,2335.065,2358.275,44120825.2908
15.05.2024 00:00:00.000 GMT+0300,2358.832,2390.505,2352.152,2386.855,59511959.67220001
16.05.2024 00:00:00.000 GMT+0300,2386.735,2397.722,2371.265,2377.096,54885399.818299994
17.05.2024 00:00:00.000 GMT+0300,2377.802,2422.962,2374.205,2415.895,37885295.2718
20.05.2024 00:00:00.000 GMT+0300,2418.875,2450.325,2407.565,2426.765,77600970.3876
21.05.2024 00:00:00.000 GMT+0300,2427.582,2434.155,2406.534,2421.195,58600579.91710002
22.05.2024 00:00:00.000 GMT+0300,2421.746,2426.906,2375.202,2379.185,92457449.49570002
23.05.2024 00:00:00.000 GMT+0300,2380.645,2384.025,2327.252,2329.405,78688869.2378
24.05.2024 00:00:00.000 GMT+0300,2329.762,2347.715,2325.635,2334.595,45308150.1424
27.05.2024 00:00:00.000 GMT+0300,2337.902,2358.755,2332.585,2351.082,43861960.1131
28.05.2024 00:00:00.000 GMT+0300,2352.502,2364.345,2340.516,2361.775,47747792.0055
29.05.2024 00:00:00.000 GMT+0300,2362.015,2363.385,2334.765,2338.485,42316299.8855
30.05.2024 00:00:00.000 GMT+0300,2339.042,2352.095,2322.865,2343.855,51913669.7056
31.05.2024 00:00:00.000 GMT+0300,2345.295,2359.945,2320.772,2327.815,53940290.5999
03.06.2024 00:00:00.000 GMT+0300,2328.175,2355.005,2314.992,2351.255,59885739.5646
04.06.2024 00:00:00.000 GMT+0300,2352.205,2353.045,2315.866,2327.115,61628690.198
05.06.2024 00:00:00.000 GMT+0300,2327.892,2357.615,2326.172,2355.795,47164000.0194
06.06.2024 00:00:00.000 GMT+0300,2356.632,2378.745,2353.722,2376.365,52456470.251099996
07.06.2024 00:00:00.000 GMT+0300,2376.642,2388.005,2287.045,2294.145,77771140.337
10.06.2024 00:00:00.000 GMT+0300,2295.065,2314.035,2288.045,2311.095,40925340.44380001
11.06.2024 00:00:00.000 GMT+0300,2312.525,2320.172,2298.015,2317.145,48771040.08210001
12.06.2024 00:00:00.000 GMT+0300,2317.595,2341.915,2311.002,2325.325,77058524.72770001
13.06.2024 00:00:00.000 GMT+0300,2326.192,2326.922,2295.825,2304.345,71350649.02919997
14.06.2024 00:00:00.000 GMT+0300,2304.962,2336.865,2301.822,2333.185,55096354.782900006
17.06.2024 00:00:00.000 GMT+0300,2332.902,2332.985,2310.202,2319.315,51139750.063599996
18.06.2024 00:00:00.000 GMT+0300,2319.982,2333.335,2306.845,2329.605,48368605.345300004
19.06.2024 00:00:00.000 GMT+0300,2330.215,2335.255,2323.985,2328.882,28543190.211099997
20.06.2024 00:00:00.000 GMT+0300,2329.535,2365.735,2328.005,2360.265,44610761.61269999
21.06.2024 00:00:00.000 GMT+0300,2361.012,2368.965,2316.955,2322.345,53250210.4938
24.06.2024 00:00:00.000 GMT+0300,2324.495,2335.000,2317.955,2334.135,44492210.20950001
25.06.2024 00:00:00.000 GMT+0300,2335.000,2337.355,2315.795,2319.905,53338949.769700006
26.06.2024 00:00:00.000 GMT+0300,2320.165,2324.282,2293.942,2298.675,59295850.098000005
27.06.2024 00:00:00.000 GMT+0300,2299.492,2331.175,2296.762,2328.135,47782019.5853
28.06.2024 00:00:00.000 GMT+0300,2328.992,2339.995,2319.332,2327.025,45965521.141899996
01.07.2024 00:00:00.000 GMT+0300,2327.765,2338.735,2318.782,2332.105,48886914.968600005
02.07.2024 00:00:00.000 GMT+0300,2332.692,2337.075,2319.325,2329.945,43609160.035799995
03.07.2024 00:00:00.000 GMT+0300,2330.902,2365.185,2327.102,2356.315,48541775.7481
04.07.2024 00:00:00.000 GMT+0300,2357.515,2362.795,2350.735,2357.532,30269240.2898
05.07.2024 00:00:00.000 GMT+0300,2357.325,2393.182,2350.502,2391.805,50569230.40739999
08.07.2024 00:00:00.000 GMT+0300,2387.225,2391.335,2351.315,2359.455,61307590.12699999
09.07.2024 00:00:00.000 GMT+0300,2360.022,2371.775,2349.772,2364.495,50610300.4515
10.07.2024 00:00:00.000 GMT+0300,2364.945,2386.915,2363.535,2371.555,36944839.6263
11.07.2024 00:00:00.000 GMT+0300,2372.372,2424.775,2371.596,2416.056,57397840.42540001
12.07.2024 00:00:00.000 GMT+0300,2416.702,2418.495,2391.715,2411.896,50782609.7014
15.07.2024 00:00:00.000 GMT+0300,2413.505,2440.005,2401.595,2422.735,54591630.19089998
16.07.2024 00:00:00.000 GMT+0300,2423.102,2469.835,2420.232,2469.345,54902939.9752
17.07.2024 00:00:00.000 GMT+0300,2469.635,2483.935,2451.792,2459.305,69874599.24830002
18.07.2024 00:00:00.000 GMT+0300,2459.555,2475.195,2440.565,2445.355,63038300.15680001
19.07.2024 00:00:00.000 GMT+0300,2446.526,2446.526,2394.105,2401.736,61909929.514000006
22.07.2024 00:00:00.000 GMT+0300,2403.102,2412.475,2384.105,2396.855,55171180.129099995
23.07.2024 00:00:00.000 GMT+0300,2397.132,2412.285,2388.525,2409.855,56935628.1755
24.07.2024 00:00:00.000 GMT+0300,2410.132,2432.235,2397.065,2397.965,59594879.7165
25.07.2024 00:00:00.000 GMT+0300,2398.165,2401.495,2353.406,2365.045,85133298.1585
26.07.2024 00:00:00.000 GMT+0300,2365.322,2391.045,2356.115,2388.135,63580519.5273
29.07.2024 00:00:00.000 GMT+0300,2388.945,2403.565,2369.875,2384.575,56692872.107
30.07.2024 00:00:00.000 GMT+0300,2384.702,2413.065,2376.745,2411.285,58618230.05989999
31.07.2024 00:00:00.000 GMT+0300,2411.285,2451.102,2404.165,2448.015,61222309.5895
01.08.2024 00:00:00.000 GMT+0300,2449.902,2462.555,2430.472,2446.925,76199710.07100001
02.08.2024 00:00:00.000 GMT+0300,2447.202,2477.995,2411.136,2444.645,77025862.5745
05.08.2024 00:00:00.000 GMT+0300,2445.135,2459.152,2364.435,2410.895,119310888.6481
06.08.2024 00:00:00.000 GMT+0300,2411.045,2418.612,2381.875,2391.796,93982539.8326
07.08.2024 00:00:00.000 GMT+0300,2391.225,2407.365,2379.275,2383.445,92761309.38509996
08.08.2024 00:00:00.000 GMT+0300,2383.996,2428.035,2381.242,2428.035,77553840.697
09.08.2024 00:00:00.000 GMT+0300,2427.955,2437.315,2417.125,2431.365,64303069.5916
12.08.2024 00:00:00.000 GMT+0300,2432.102,2473.385,2424.125,2473.005,50819260.239700004
13.08.2024 00:00:00.000 GMT+0300,2471.466,2477.225,2458.755,2465.445,53006210.267699994
14.08.2024 00:00:00.000 GMT+0300,2467.702,2481.000,2438.325,2448.065,55383509.516799994
15.08.2024 00:00:00.000 GMT+0300,2448.432,2470.355,2432.455,2457.286,61500550.4491
16.08.2024 00:00:00.000 GMT+0300,2457.645,2509.945,2450.995,2508.425,50879145.0409
19.08.2024 00:00:00.000 GMT+0300,2510.102,2510.702,2485.885,2504.495,59401550.29290001
20.08.2024 00:00:00.000 GMT+0300,2504.635,2531.965,2497.595,2514.325,67374560.20690002
21.08.2024 00:00:00.000 GMT+0300,2514.702,2520.225,2494.182,2512.705,56381810.42660001
22.08.2024 00:00:00.000 GMT+0300,2513.112,2514.955,2470.962,2485.135,53421120.3158
23.08.2024 00:00:00.000 GMT+0300,2485.395,2518.635,2484.705,2513.095,64525073.3347
26.08.2024 00:00:00.000 GMT+0300,2511.925,2527.102,2509.052,2518.515,60760415.25630001
27.08.2024 00:00:00.000 GMT+0300,2518.962,2526.182,2503.785,2524.825,56142294.496400006
28.08.2024 00:00:00.000 GMT+0300,2525.195,2529.336,2493.852,2504.755,56189410.001
29.08.2024 00:00:00.000 GMT+0300,2505.332,2528.935,2503.905,2521.525,49326300.1442
30.08.2024 00:00:00.000 GMT+0300,2522.215,2527.145,2494.436,2503.855,51537109.9115
02.09.2024 00:00:00.000 GMT+0300,2503.025,2507.485,2490.335,2499.755,35026619.94110001
03.09.2024 00:00:00.000 GMT+0300,2500.502,2506.535,2473.642,2493.495,54634210.258600004
04.09.2024 00:00:00.000 GMT+0300,2493.505,2500.566,2472.025,2496.275,49159410.327700004
05.09.2024 00:00:00.000 GMT+0300,2496.365,2523.675,2494.082,2517.045,47398077.756
06.09.2024 00:00:00.000 GMT+0300,2517.612,2529.515,2485.386,2497.805,69195219.606
09.09.2024 00:00:00.000 GMT+0300,2498.902,2507.455,2485.855,2506.705,57483512.7594
10.09.2024 00:00:00.000 GMT+0300,2507.502,2518.695,2500.385,2516.855,44335680.007999994
11.09.2024 00:00:00.000 GMT+0300,2517.352,2529.285,2501.222,2512.065,70560389.906
12.09.2024 00:00:00.000 GMT+0300,2512.585,2560.315,2511.285,2559.125,51457869.7982
13.09.2024 00:00:00.000 GMT+0300,2559.502,2586.325,2556.965,2578.415,66506563.246199995
16.09.2024 00:00:00.000 GMT+0300,2579.315,2589.885,2575.555,2582.985,51963587.70120001
17.09.2024 00:00:00.000 GMT+0300,2583.675,2587.225,2560.985,2569.865,62687599.48009999
18.09.2024 00:00:00.000 GMT+0300,2570.252,2600.516,2547.116,2559.606,68221265.37550001
19.09.2024 00:00:00.000 GMT+0300,2559.685,2595.055,2551.442,2587.085,96581675.8276
20.09.2024 00:00:00.000 GMT+0300,2587.842,2626.022,2585.055,2622.696,83044550.20999998
23.09.2024 00:00:00.000 GMT+0300,2621.485,2635.095,2614.115,2629.125,71483319.8786
24.09.2024 00:00:00.000 GMT+0300,2629.555,2664.575,2622.915,2657.866,77836776.0779
25.09.2024 00:00:00.000 GMT+0300,2658.305,2670.802,2649.972,2657.395,59475809.87219999
26.09.2024 00:00:00.000 GMT+0300,2657.495,2685.785,2655.052,2672.846,85064289.33139998
27.09.2024 00:00:00.000 GMT+0300,2672.972,2674.495,2643.392,2658.895,97221423.3281
30.09.2024 00:00:00.000 GMT+0300,2659.005,2666.215,2625.022,2635.155,74893851.3995
01.10.2024 00:00:00.000 GMT+0300,2635.102,2673.416,2632.755,2663.845,56257420.122600004
02.10.2024 00:00:00.000 GMT+0300,2664.122,2664.122,2641.375,2659.255,49717090.606800005
03.10.2024 00:00:00.000 GMT+0300,2659.565,2663.235,2638.634,2656.545,48849480.6289
04.10.2024 00:00:00.000 GMT+0300,2656.745,2670.405,2632.306,2654.015,52818757.89140001
07.10.2024 00:00:00.000 GMT+0300,2652.302,2659.885,2637.965,2643.115,53060019.49289999
08.10.2024 00:00:00.000 GMT+0300,2643.265,2653.102,2604.985,2622.175,80843020.02179998
09.10.2024 00:00:00.000 GMT+0300,2622.255,2624.605,2605.365,2608.135,64452847.12290001
10.10.2024 00:00:00.000 GMT+0300,2608.422,2631.785,2603.221,2630.355,82495288.71479999
11.10.2024 00:00:00.000 GMT+0300,2630.302,2661.655,2628.442,2657.895,46818841.45740001
14.10.2024 00:00:00.000 GMT+0300,2657.902,2667.116,2643.452,2649.556,42526100.3972
15.10.2024 00:00:00.000 GMT+0300,2648.702,2669.155,2638.335,2662.905,61631741.70249999
16.10.2024 00:00:00.000 GMT+0300,2663.212,2685.555,2658.965,2674.355,60046994.418
17.10.2024 00:00:00.000 GMT+0300,2674.965,2696.975,2673.452,2693.245,63710931.71830001
18.10.2024 00:00:00.000 GMT+0300,2693.552,2722.815,2692.585,2722.095,66873047.26240001
21.10.2024 00:00:00.000 GMT+0300,2721.702,2740.835,2714.492,2720.076,62858757.9726
22.10.2024 00:00:00.000 GMT+0300,2720.542,2749.315,2719.372,2749.285,61240420.22229999
23.10.2024 00:00:00.000 GMT+0300,2748.755,2758.716,2708.972,2715.665,67456749.7968
24.10.2024 00:00:00.000 GMT+0300,2716.416,2743.552,2715.645,2736.625,68147936.22470002
25.10.2024 00:00:00.000 GMT+0300,2736.812,2748.302,2717.285,2748.215,59445819.73549999
28.10.2024 00:00:00.000 GMT+0300,2737.302,2746.155,2724.965,2742.815,65586615.323900014
29.10.2024 00:00:00.000 GMT+0300,2743.222,2775.255,2740.195,2775.175,70203319.9068
30.10.2024 00:00:00.000 GMT+0300,2775.582,2790.235,2771.102,2787.905,71395821.0348
31.10.2024 00:00:00.000 GMT+0300,2788.556,2790.315,2731.845,2744.235,67253729.5222
01.11.2024 00:00:00.000 GMT+0300,2744.535,2762.485,2733.425,2736.905,75873800.33739999
04.11.2024 01:00:00.000 GMT+0300,2735.102,2748.455,2730.902,2737.045,65899758.87549999
05.11.2024 01:00:00.000 GMT+0300,2737.302,2750.205,2724.945,2744.856,66424250.1259
06.11.2024 01:00:00.000 GMT+0300,2744.302,2749.835,2652.685,2659.555,113298869.19260001
07.11.2024 01:00:00.000 GMT+0300,2659.885,2710.632,2643.665,2706.945,86476789.653
08.11.2024 01:00:00.000 GMT+0300,2707.012,2710.625,2680.555,2684.605,72491269.7673
11.11.2024 01:00:00.000 GMT+0300,2685.702,2686.466,2610.896,2620.285,72248379.7372
12.11.2024 01:00:00.000 GMT+0300,2619.782,2627.395,2589.905,2598.595,76689400.0173
13.11.2024 01:00:00.000 GMT+0300,2598.912,2619.165,2572.795,2573.366,74434389.65089999
14.11.2024 01:00:00.000 GMT+0300,2573.455,2581.675,2537.075,2565.205,105816295.62380001
15.11.2024 01:00:00.000 GMT+0300,2565.512,2576.345,2554.742,2563.685,100561300.27770002
18.11.2024 01:00:00.000 GMT+0300,2565.505,2615.335,2564.945,2612.325,76063482.5229
19.11.2024 01:00:00.000 GMT+0300,2612.902,2639.695,2610.725,2632.686,81567640.394
20.11.2024 01:00:00.000 GMT+0300,2632.946,2655.625,2619.105,2651.035,75762205.06439999
21.11.2024 01:00:00.000 GMT+0300,2651.305,2673.785,2649.192,2669.975,69813494.32479998
22.11.2024 01:00:00.000 GMT+0300,2670.502,2716.936,2668.425,2716.856,73827144.2056
25.11.2024 01:00:00.000 GMT+0300,2714.902,2721.665,2615.872,2625.475,92125884.89050001
26.11.2024 01:00:00.000 GMT+0300,2625.782,2642.175,2605.612,2633.365,80529106.14000002
27.11.2024 01:00:00.000 GMT+0300,2633.742,2658.525,2627.355,2636.716,74077135.08600001
28.11.2024 01:00:00.000 GMT+0300,2637.202,2649.922,2621.176,2637.815,38815505.25119999
29.11.2024 01:00:00.000 GMT+0300,2639.472,2666.605,2634.322,2650.422,53088180.452700004
02.12.2024 01:00:00.000 GMT+0300,2654.902,2654.902,2622.105,2639.465,80806675.8516
03.12.2024 01:00:00.000 GMT+0300,2639.902,2655.805,2634.352,2644.375,79570128.38139999
04.12.2024 01:00:00.000 GMT+0300,2644.512,2657.335,2632.625,2650.635,82332359.3738
05.12.2024 01:00:00.000 GMT+0300,2650.862,2655.832,2623.795,2632.355,58167570.3825
06.12.2024 01:00:00.000 GMT+0300,2633.102,2645.982,2613.646,2634.126,74007433.71270001
09.12.2024 01:00:00.000 GMT+0300,2647.605,2676.685,2627.775,2660.645,83894940.5553
10.12.2024 01:00:00.000 GMT+0300,2661.902,2695.795,2658.265,2694.525,68708962.977
11.12.2024 01:00:00.000 GMT+0300,2695.102,2721.635,2676.145,2718.995,103007133.21569997
12.12.2024 01:00:00.000 GMT+0300,2718.675,2726.526,2675.352,2681.986,90123109.87710002
13.12.2024 01:00:00.000 GMT+0300,2681.702,2693.155,2646.472,2649.325,75528980.40419999
16.12.2024 01:00:00.000 GMT+0300,2650.902,2664.705,2643.802,2653.305,61169029.653000005
17.12.2024 01:00:00.000 GMT+0300,2653.302,2658.945,2633.402,2646.795,76994770.4673
18.12.2024 01:00:00.000 GMT+0300,2646.395,2652.075,2583.985,2585.555,81051850.0807
19.12.2024 01:00:00.000 GMT+0300,2585.525,2626.765,2583.505,2594.695,85241200.00029999
20.12.2024 01:00:00.000 GMT+0300,2595.262,2632.075,2589.905,2624.286,84263939.9172
23.12.2024 01:00:00.000 GMT+0300,2624.452,2633.566,2608.446,2613.395,63224204.5104
24.12.2024 01:00:00.000 GMT+0300,2613.995,2621.785,2610.302,2617.202,38206990.301599994
25.12.2024 01:00:00.000 GMT+0300,2617.202,2617.202,2617.202,2617.202,0
26.12.2024 01:00:00.000 GMT+0300,2620.445,2639.466,2615.945,2633.985,54420920.31250001
27.12.2024 01:00:00.000 GMT+0300,2633.202,2638.705,2611.936,2621.655,45886929.3629
30.12.2024 01:00:00.000 GMT+0300,2621.115,2628.405,2596.352,2607.085,53422929.9126
31.12.2024 01:00:00.000 GMT+0300,2606.345,2627.782,2602.962,2624.795,58229060.57529999
01.01.2025 01:00:00.000 GMT+0300,2624.795,2624.795,2624.795,2624.795,0
02.01.2025 01:00:00.000 GMT+0300,2626.592,2660.715,2622.095,2658.625,77246380.86539999
03.01.2025 01:00:00.000 GMT+0300,2658.022,2665.592,2637.032,2640.552,61535059.9586
06.01.2025 01:00:00.000 GMT+0300,2640.902,2649.755,2615.026,2636.915,74083570.0634
07.01.2025 01:00:00.000 GMT+0300,2637.432,2664.595,2633.252,2649.275,76573619.7233
08.01.2025 01:00:00.000 GMT+0300,2649.585,2670.205,2645.625,2662.525,77695674.77710001
09.01.2025 01:00:00.000 GMT+0300,2662.655,2678.752,2655.805,2671.215,57101399.39190001
10.01.2025 01:00:00.000 GMT+0300,2671.345,2698.511,2664.636,2691.145,87739188.9394
13.01.2025 01:00:00.000 GMT+0300,2691.745,2693.735,2657.015,2663.965,92469200.5515
14.01.2025 01:00:00.000 GMT+0300,2664.045,2678.752,2660.142,2678.225,70601720.2141
15.01.2025 01:00:00.000 GMT+0300,2678.465,2697.925,2669.671,2697.075,72752229.57129999
16.01.2025 01:00:00.000 GMT+0300,2698.552,2725.102,2690.235,2715.431,78709029.67439999
17.01.2025 01:00:00.000 GMT+0300,2715.951,2717.625,2699.605,2703.851,62975229.9785
20.01.2025 01:00:00.000 GMT+0300,2704.252,2714.181,2689.652,2708.775,46870079.15989999
21.01.2025 01:00:00.000 GMT+0300,2708.045,2746.645,2703.045,2745.235,57633800.17859999
22.01.2025 01:00:00.000 GMT+0300,2745.125,2763.695,2742.245,2756.825,57632919.8481
23.01.2025 01:00:00.000 GMT+0300,2756.885,2759.185,2736.125,2755.875,81819779.6941
24.01.2025 01:00:00.000 GMT+0300,2755.185,2786.265,2754.055,2771.685,65919460.177499995
27.01.2025 01:00:00.000 GMT+0300,2771.395,2772.985,2730.865,2741.025,54524582.68399999
28.01.2025 01:00:00.000 GMT+0300,2740.655,2765.365,2735.095,2764.255,38567369.9079
29.01.2025 01:00:00.000 GMT+0300,2764.352,2766.505,2745.112,2760.305,64133970.11139999
30.01.2025 01:00:00.000 GMT+0300,2760.305,2798.845,2758.745,2795.285,56045378.1485
31.01.2025 01:00:00.000 GMT+0300,2795.045,2817.385,2791.315,2800.015,64494390.60690001
03.02.2025 01:00:00.000 GMT+0300,2795.252,2831.602,2772.485,2815.525,76181990.5042
04.02.2025 01:00:00.000 GMT+0300,2813.952,2845.805,2807.485,2843.125,76257890.1648
05.02.2025 01:00:00.000 GMT+0300,2842.625,2882.725,2840.075,2867.235,51096550.1069
06.02.2025 01:00:00.000 GMT+0300,2867.945,2873.635,2834.465,2857.205,60894779.9206
07.02.2025 01:00:00.000 GMT+0300,2856.995,2887.065,2852.875,2861.395,53813378.751400016
10.02.2025 01:00:00.000 GMT+0300,2859.985,2912.365,2856.002,2908.765,58305305.1232
11.02.2025 01:00:00.000 GMT+0300,2908.942,2943.145,2882.135,2898.285,69084055.3045
12.02.2025 01:00:00.000 GMT+0300,2898.502,2909.595,2864.602,2904.815,59567714.6018
13.02.2025 01:00:00.000 GMT+0300,2905.475,2929.905,2900.775,2929.175,52026190.22119999
14.02.2025 01:00:00.000 GMT+0300,2928.395,2940.392,2877.275,2883.215,60080015.5404
17.02.2025 01:00:00.000 GMT+0300,2883.665,2906.745,2879.182,2898.752,41390694.5586
18.02.2025 01:00:00.000 GMT+0300,2900.092,2937.305,2892.405,2935.925,46543985.128299996
19.02.2025 01:00:00.000 GMT+0300,2935.102,2947.365,2918.895,2934.085,49732029.646599986
20.02.2025 01:00:00.000 GMT+0300,2934.522,2955.235,2924.425,2940.052,43256020.0693
21.02.2025 01:00:00.000 GMT+0300,2939.935,2950.212,2917.075,2936.452,53104519.576
24.02.2025 01:00:00.000 GMT+0300,2936.735,2956.465,2921.755,2953.785,57189960.0623
25.02.2025 01:00:00.000 GMT+0300,2953.885,2954.902,2888.591,2915.325,73498285.05510002
26.02.2025 01:00:00.000 GMT+0300,2915.885,2930.592,2891.015,2917.255,56905180.21599999
27.02.2025 01:00:00.000 GMT+0300,2917.792,2921.135,2868.185,2878.325,73167889.6847
28.02.2025 01:00:00.000 GMT+0300,2877.375,2885.532,2832.941,2858.202,63638627.70799999
